local_noise,link_noise,p_success,alpha,before_cgcs,before_link_consistency,before_global_stability,after_cgcs,after_link_consistency,after_global_stability,projection_rate,projection_success_rate,effective_cgcs,projection_gain,effective_gain
0.0,0.3,1.0,0.5,0.9583333333333334,0.9583333333333334,1.0,1.0,1.0,1.0,0.041666666666666664,1.0,0.9791666666666666,0.04166666666666663,0.02083333333333326
0.0,0.3,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.3,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.3,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.3,1.0,0.5,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,0.9583333333333334,0.08333333333333337,0.04166666666666674
0.0,0.3,1.0,0.5,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,0.9583333333333334,0.08333333333333337,0.04166666666666674
0.0,0.3,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.3,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.3,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.3,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.3,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.3,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.3,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.3,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.3,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.3,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.3,1.0,0.5,0.9583333333333334,0.9583333333333334,1.0,1.0,1.0,1.0,0.041666666666666664,1.0,0.9791666666666666,0.04166666666666663,0.02083333333333326
0.0,0.3,1.0,0.5,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,0.9583333333333334,0.08333333333333337,0.04166666666666674
0.0,0.35,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.35,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.35,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.35,1.0,0.5,0.9583333333333334,0.9583333333333334,1.0,1.0,1.0,1.0,0.041666666666666664,1.0,0.9791666666666666,0.04166666666666663,0.02083333333333326
0.0,0.35,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.35,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.35,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.35,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.35,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.35,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.35,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.35,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.35,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.35,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.35,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.35,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.35,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.35,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.35,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.35,1.0,0.5,0.9583333333333334,0.9583333333333334,1.0,1.0,1.0,1.0,0.041666666666666664,1.0,0.9791666666666666,0.04166666666666663,0.02083333333333326
0.0,0.35,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.35,1.0,0.5,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,0.9583333333333334,0.08333333333333337,0.04166666666666674
0.0,0.35,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.35,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.35,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.39999999999999997,1.0,0.5,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.29166666666666663,0.14583333333333326
0.0,0.39999999999999997,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.39999999999999997,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.39999999999999997,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.39999999999999997,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.39999999999999997,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.39999999999999997,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.39999999999999997,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.39999999999999997,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.39999999999999997,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.39999999999999997,1.0,0.5,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,0.9583333333333334,0.08333333333333337,0.04166666666666674
0.0,0.39999999999999997,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.39999999999999997,1.0,0.5,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,0.9583333333333334,0.08333333333333337,0.04166666666666674
0.0,0.39999999999999997,1.0,0.5,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.29166666666666663,0.14583333333333326
0.0,0.39999999999999997,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.39999999999999997,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.39999999999999997,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.39999999999999997,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.39999999999999997,1.0,0.5,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,0.9583333333333334,0.08333333333333337,0.04166666666666674
0.0,0.39999999999999997,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.39999999999999997,1.0,0.5,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.29166666666666663,0.14583333333333326
0.0,0.39999999999999997,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.39999999999999997,1.0,0.5,0.9583333333333334,0.9583333333333334,1.0,1.0,1.0,1.0,0.041666666666666664,1.0,0.9791666666666666,0.04166666666666663,0.02083333333333326
0.0,0.39999999999999997,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.39999999999999997,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.44999999999999996,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.44999999999999996,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.44999999999999996,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.44999999999999996,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.44999999999999996,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.44999999999999996,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334,0.33333333333333337,0.16666666666666674
0.0,0.44999999999999996,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.44999999999999996,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.44999999999999996,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.44999999999999996,1.0,0.5,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.29166666666666663,0.14583333333333326
0.0,0.44999999999999996,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.44999999999999996,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.44999999999999996,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.44999999999999996,1.0,0.5,0.6493055555555556,0.7083333333333334,0.9166666666666666,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.3506944444444444,0.20486111111111105
0.0,0.44999999999999996,1.0,0.5,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.29166666666666663,0.14583333333333326
0.0,0.44999999999999996,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334,0.33333333333333337,0.16666666666666674
0.0,0.44999999999999996,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.44999999999999996,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.44999999999999996,1.0,0.5,0.625,0.625,1.0,1.0,1.0,1.0,0.375,1.0,0.8125,0.375,0.1875
0.0,0.44999999999999996,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334,0.33333333333333337,0.16666666666666674
0.0,0.44999999999999996,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334,0.33333333333333337,0.16666666666666674
0.0,0.44999999999999996,1.0,0.5,0.6493055555555556,0.7083333333333334,0.9166666666666666,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.3506944444444444,0.20486111111111105
0.0,0.44999999999999996,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.44999999999999996,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.44999999999999996,1.0,0.5,0.5347222222222222,0.5833333333333334,0.9166666666666666,1.0,1.0,1.0,0.4166666666666667,1.0,0.7916666666666666,0.4652777777777778,0.2569444444444444
0.0,0.49999999999999994,1.0,0.5,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,0.9583333333333334,0.08333333333333337,0.04166666666666674
0.0,0.49999999999999994,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.49999999999999994,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.49999999999999994,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.49999999999999994,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334,0.33333333333333337,0.16666666666666674
0.0,0.49999999999999994,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.49999999999999994,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.49999999999999994,1.0,0.5,0.5729166666666666,0.625,0.9166666666666666,1.0,1.0,1.0,0.375,1.0,0.8125,0.42708333333333337,0.23958333333333337
0.0,0.49999999999999994,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.49999999999999994,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.49999999999999994,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334,0.33333333333333337,0.16666666666666674
0.0,0.49999999999999994,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.49999999999999994,1.0,0.5,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.29166666666666663,0.14583333333333326
0.0,0.49999999999999994,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.49999999999999994,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334,0.33333333333333337,0.16666666666666674
0.0,0.49999999999999994,1.0,0.5,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.29166666666666663,0.14583333333333326
0.0,0.49999999999999994,1.0,0.5,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.29166666666666663,0.14583333333333326
0.0,0.49999999999999994,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.49999999999999994,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.49999999999999994,1.0,0.5,0.625,0.625,1.0,1.0,1.0,1.0,0.375,1.0,0.8125,0.375,0.1875
0.0,0.49999999999999994,1.0,0.5,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,0.9583333333333334,0.08333333333333337,0.04166666666666674
0.0,0.49999999999999994,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.49999999999999994,1.0,0.5,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.29166666666666663,0.14583333333333326
0.0,0.49999999999999994,1.0,0.5,0.625,0.75,0.8333333333333334,1.0,1.0,1.0,0.25,1.0,0.875,0.375,0.25
0.0,0.49999999999999994,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.5499999999999999,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.5499999999999999,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334,0.33333333333333337,0.16666666666666674
0.0,0.5499999999999999,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.5499999999999999,1.0,0.5,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.29166666666666663,0.14583333333333326
0.0,0.5499999999999999,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.5499999999999999,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.5499999999999999,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.5499999999999999,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334,0.33333333333333337,0.16666666666666674
0.0,0.5499999999999999,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.5499999999999999,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.5499999999999999,1.0,0.5,0.48611111111111116,0.5833333333333334,0.8333333333333334,1.0,1.0,1.0,0.4166666666666667,1.0,0.7916666666666666,0.5138888888888888,0.30555555555555547
0.0,0.5499999999999999,1.0,0.5,0.625,0.625,1.0,1.0,1.0,1.0,0.375,1.0,0.8125,0.375,0.1875
0.0,0.5499999999999999,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.5499999999999999,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.5499999999999999,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.5499999999999999,1.0,0.5,0.5833333333333334,0.5833333333333334,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,0.7916666666666666,0.41666666666666663,0.20833333333333326
0.0,0.5499999999999999,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.5499999999999999,1.0,0.5,0.6493055555555556,0.7083333333333334,0.9166666666666666,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.3506944444444444,0.20486111111111105
0.0,0.5499999999999999,1.0,0.5,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.29166666666666663,0.14583333333333326
0.0,0.5499999999999999,1.0,0.5,0.625,0.625,1.0,1.0,1.0,1.0,0.375,1.0,0.8125,0.375,0.1875
0.0,0.5499999999999999,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666,0.16666666666666663,0.08333333333333326
0.0,0.5499999999999999,1.0,0.5,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.29166666666666663,0.14583333333333326
0.0,0.5499999999999999,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.5499999999999999,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.5499999999999999,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.6,1.0,0.5,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.29166666666666663,0.14583333333333326
0.0,0.6,1.0,0.5,0.611111111111111,0.6666666666666666,0.9166666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334,0.38888888888888895,0.22222222222222232
0.0,0.6,1.0,0.5,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.29166666666666663,0.14583333333333326
0.0,0.6,1.0,0.5,0.611111111111111,0.6666666666666666,0.9166666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334,0.38888888888888895,0.22222222222222232
0.0,0.6,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.6,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.6,1.0,0.5,0.625,0.625,1.0,1.0,1.0,1.0,0.375,1.0,0.8125,0.375,0.1875
0.0,0.6,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.6,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.6,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.6,1.0,0.5,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,0.9583333333333334,0.08333333333333337,0.04166666666666674
0.0,0.6,1.0,0.5,0.611111111111111,0.6666666666666666,0.9166666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334,0.38888888888888895,0.22222222222222232
0.0,0.6,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.6,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334,0.33333333333333337,0.16666666666666674
0.0,0.6,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.6,1.0,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.9375,0.125,0.0625
0.0,0.6,1.0,0.5,0.611111111111111,0.6666666666666666,0.9166666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334,0.38888888888888895,0.22222222222222232
0.0,0.6,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334,0.33333333333333337,0.16666666666666674
0.0,0.6,1.0,0.5,0.5729166666666666,0.625,0.9166666666666666,1.0,1.0,1.0,0.375,1.0,0.8125,0.42708333333333337,0.23958333333333337
0.0,0.6,1.0,0.5,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.8958333333333334,0.20833333333333337,0.10416666666666674
0.0,0.6,1.0,0.5,0.4583333333333333,0.5,0.9166666666666666,1.0,1.0,1.0,0.5,1.0,0.75,0.5416666666666667,0.2916666666666667
0.0,0.6,1.0,0.5,0.625,0.625,1.0,1.0,1.0,1.0,0.375,1.0,0.8125,0.375,0.1875
0.0,0.6,1.0,0.5,0.625,0.625,1.0,1.0,1.0,1.0,0.375,1.0,0.8125,0.375,0.1875
0.0,0.6,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.6,1.0,0.5,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.29166666666666663,0.14583333333333326
0.0,0.6499999999999999,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.6499999999999999,1.0,0.5,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.8541666666666666,0.29166666666666663,0.14583333333333326
0.0,0.6499999999999999,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
0.0,0.6499999999999999,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.125
